what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.photran.cdtinterface,6.0.0.201006142322,"org.eclipse.photran.cdtinterface",1284123377532
started,bundle,org.eclipse.cdt.make.core,7.0.0.201006141710,"org.eclipse.cdt.make.core",1284123377655
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.core",1284123377721
started,bundle,org.eclipse.cdt.core,5.2.0.201006141710,"org.eclipse.cdt.core",1284123378186
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123378797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123381475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123383265
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123384584
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1284123385268
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1284123385336
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1284123385403
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1284123385416
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1284123385417
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1284123385420
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1284123385848
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284123392047
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1284123392056
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123420111
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123422587
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1284123423539
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1284123423596
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1284123449724
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1284123449732
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123460935
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123540500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123551053
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1284123553379
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1284123562461
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1284123562462
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1284123562463
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1284123562476
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1284123562478
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1284123562478
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1284123562478
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1284123562479
